node_id	module_merged	node_name
9083	1	SGTA
9392	1	LAIR2
10372	1	LCN2
2699	1	UBR2
9639	1	DDI2
4606	1	AP2S1
1266	1	EOGT
7054	1	TLE6
8466	1	RIPK3
255	1	BOP1
14301	1	NOP58
12031	1	SLC25A3
5495	1	SOCS6
15225	1	STRBP
6228	1	ZNF354C
6638	1	TASOR2
9204	1	LMO1
10127	1	BHLHB9
14163	1	EXOC4
15081	1	VDAC1
13581	1	IL17RA
2783	1	MRPS15
3224	1	GADD45G
3937	1	ZNF579
9229	1	NR4A1
9365	1	SERPINA4
10300	1	YAE1
11725	1	NMB
9587	1	PDLIM5
4317	1	ZNF33A
4386	1	ANKRD28
11399	1	CLPX
44	1	SPRY3
5569	1	CHRD
8911	1	ZNF587
9930	1	CHRDL2
11027	1	GPSM3
11096	1	ASB15
220	1	SUMO2
10125	1	COQ4
6720	1	CCDC88A
309	1	RNF7
2028	1	APOBEC3G
6861	1	CGAS
10035	1	APOBEC3F
10362	1	APOBEC3D
10940	1	ARIH2
12182	1	MYL12B
5263	1	OSBPL5
5781	1	PCIF1
12102	1	TOM1
4071	1	FKBP1A
7091	1	DCPS
934	1	LENG1
9261	1	ZMYND12
9925	1	ASB12
11852	1	BEX1
14414	1	BCAR3
6160	1	REV3L
2967	1	UBE2D3
690	1	ENKD1
6306	1	KIRREL2
9368	1	PARD6A
566	1	TXLNB
5900	1	CCDC152
7584	1	MB21D2
8290	1	ODAD3
8807	1	DTNB
15212	1	LURAP1
15241	1	C1orf122
2829	1	ZNF536
14812	1	TEAD2
1407	1	PPP1CA
4156	1	PCDH11X
13880	1	TMEM132D
2732	1	NXT2
4822	1	DDIT4L
7189	1	LGALS14
9941	1	TNR
13296	1	MAP3K7CL
14670	1	REL
6852	1	METAP2
11544	1	TFAM
2406	1	CAPN1
2386	1	IBA57
6639	1	MICOS10
11466	1	CIR1
11367	1	EIF4A3
8893	1	RHBDF2
822	1	AP1S3
2320	1	ARF1
4061	1	LTK
4485	1	C16orf58
6715	1	SPAM1
8818	1	BRD2
4292	1	RMND5A
6134	1	CDC40
14061	1	SECISBP2L
6962	1	EPS15
2817	1	DSTN
7376	1	H2AW
8558	1	BACE1
12432	1	MYLK2
14656	1	SMDT1
4385	1	TMEM120A
4900	1	ABHD14B
11832	1	MVB12A
12626	1	TSR3
12303	1	SLC25A4
1317	1	IGH
2990	1	MALT1
11786	1	RTCA
6043	1	EIF4E
5549	1	MCCC2
5200	1	GTSE1
8935	1	MAB21L2
3911	1	AP2A2
4376	1	PKN3
3497	1	FAM174B
9128	1	ERG
15229	1	ZNF277
2640	1	TTC22
4189	1	CAMSAP3
4815	1	RPUSD1
6165	1	FBXL8
8291	1	FBXL15
10777	1	FAM174C
14401	1	CAPN15
457	1	CA5B
6197	1	SARS1
7534	1	ADAL
8415	1	NLRP13
8536	1	SHMT2
12060	1	TXN
10210	1	SLC30A7
11609	1	GPR39
2535	1	RSPRY1
7461	1	DDRGK1
3180	1	CLN6
14472	1	PWP1
2314	1	CATIP
4188	1	RNF216
1466	1	MGAT1
4121	1	WDR33
7799	1	CPSF1
14778	1	CPSF4
10588	1	ZDHHC1
11243	1	SLC48A1
13637	1	ZNF446
14968	1	ZNF688
12435	1	XRCC1
1179	1	EML4
1424	1	FGF11
4775	1	SMCHD1
12826	1	PRPSAP2
13448	1	CCDC33
11945	1	FBXL22
11963	1	STXBP5L
12445	1	ADAMTSL5
13106	1	WNT5B
5976	1	MS4A6E
12561	1	UBE2J1
10142	1	PA2G4
3458	1	HGS
9275	1	C20orf173
861	1	KCNN2
1290	1	SRPK2
1389	1	SRPK1
3554	1	C16orf78
7838	1	ANKRD35
10656	1	SERPINB10
1528	1	PRDX1
373	1	MME
5779	1	SORCS1
6972	1	IRAG1
10959	1	PXMP2
12906	1	TM9SF1
12688	1	CPOX
1379	1	CHIA
2347	1	RNF123
2694	1	ZFR2
8259	1	TICRR
8373	1	KCNS2
10392	1	TMEM132B
4885	1	ZBTB3
9329	1	PDAP1
9786	1	EIF1AY
10170	1	EIF5B
12599	1	DDX47
15168	1	DDX60
8060	1	TMEM87B
9332	1	ATL3
14872	1	IL13RA1
2864	1	WWP1
6107	1	ARF6
2026	1	ETFDH
7419	1	LLGL1
2772	1	CLTCL1
4252	1	CCDC69
14538	1	PLXNB3
8985	1	DDB1
2438	1	ZDHHC4
5484	1	C6orf89
8537	1	TMEM183A
11677	1	COP1
12234	1	MRPS10
3496	1	CDV3
3498	1	WDYHV1
5366	1	COX7A2L
12287	1	SERBP1
2039	1	NME1
11312	1	DNAH7
14481	1	HEXIM1
13099	1	SLMAP
236	1	TXLNA
8267	1	RCOR3
10674	1	FAM81A
11279	1	KRT24
4780	1	SMIM8
9117	1	ASCC3
11868	1	TMEM110-MUSTN1
14042	1	TMEM110
5417	1	FGD6
7330	1	RB1CC1
3801	1	LCMT1
11792	1	ATRNL1
15178	1	HNRNPU
4818	1	UBXN7
7543	1	KLHL13
8457	1	USP25
10292	1	POU3F2
14769	1	ZMYM4
6361	1	RAB3IP
11305	1	EIF3H
898	1	CFAP46
2466	1	HEATR9
3837	1	GAPDHS
5899	1	CCDC113
5904	1	RBM26
6996	1	NCAPD3
10449	1	H2BC21
12091	1	KIAA1107
9894	1	NFIC
14309	1	FTH1
1200	1	GORASP1
5631	1	WFS1
9466	1	PCGF1
14486	1	OSBPL8
2201	1	PSRC1
5556	1	CDKN2AIPNL
10748	1	HAX1
12929	1	UFL1
4181	1	BANF1
866	1	RNPEP
5683	1	MIF4GD
11356	1	UQCRC1
11979	1	ITPK1
427	1	ADD1
14677	1	HBZ
5455	1	ATG9B
7044	1	FBXL4
5629	1	PACSIN3
11363	1	ARF2P
13757	1	ZBTB14
4917	1	ESYT2
10527	1	RBL1
3204	1	CNOT6L
3286	1	ANXA2R
8495	1	CNOT1
13347	1	TEX13A
5087	1	NAIP
6451	1	NEU3
7604	1	GRIK4
1380	1	FAM120B
4939	1	HVCN1
5265	1	EVI2A
8408	1	TMEM38A
14569	1	DOK2
2170	1	CD70
4870	1	GNL3L
6429	1	FAM153A
8720	1	TSNAXIP1
8805	1	ROPN1
10102	1	DEPDC1
12246	1	SAPCD2
1457	1	TTC7A
3331	1	ACP2
8154	1	DCAF11
5003	1	TP53RK
7084	1	LAGE3
7922	1	GON7
8478	1	SYMPK
1718	1	TFAP4
8730	1	PPP6R3
377	1	E2F6
178	1	SEC63
1655	1	PPP1R1C
5547	1	TNPO3
14729	1	SCARB2
11904	1	LANCL1
10667	1	PPP3CA
11104	1	DOCK7
7979	1	LIG3
3589	1	PTGES3
13380	1	YES1
14493	1	COPS8
2749	1	PYGB
4058	1	PIGS
10953	1	WBP1L
12543	1	CNP
1728	1	VGLL2
1784	1	RNF4
14312	1	DCLRE1B
2631	1	POU3F3
13086	1	CCNI
1764	1	HRH3
2789	1	SH3GL1
14542	1	UCHL5
3363	1	CTAGE1
4489	1	CCT6A
7156	1	NAT16
4206	1	DCBLD2
7571	1	ATP10D
11439	1	TBC1D5
4122	1	CD2
5107	1	CD5
8773	1	AP2M1
2149	1	USP10
14127	1	M6PR
176	1	HOXA7
6949	1	HHAT
11949	1	IL5RA
12729	1	SDCBP
13170	1	ODAM
4479	1	C6orf132
9053	1	KIAA1522
10934	1	ZBTB42
12647	1	CEP170B
836	1	GPATCH3
4358	1	ZNF324
10291	1	ZNF48
11206	1	CYB561D1
14641	1	JADE2
4391	1	EWSR1
6418	1	TMSB4Y
9864	1	SLC22A24
13328	1	POU4F1
8704	1	CYC1
1749	1	ESRRA
1658	1	C21orf91
9358	1	DPY19L4
11841	1	ARHGAP5
12716	1	GXYLT1
6963	1	ACTR3B
7566	1	RTRAF
9960	1	SMIM20
13163	1	TRIM27
6924	1	RBM19
10242	1	CDK11B
10714	1	GOLGA2
5858	1	ORC5
10002	1	MAN2A1
12103	1	RAB5C
1101	1	BMP2K
9503	1	MICB
9933	1	MAPK15
10276	1	MBP
1279	1	SCD
7130	1	MYCBP
12989	1	REEP5
10033	1	C11orf1
4444	1	TMUB1
10956	1	IFNAR1
13028	1	SIRT4
13203	1	NT5DC3
5639	1	CPNE7
9637	1	KRT75
3232	1	KCTD11
8159	1	RAP2B
11473	1	WDR1
11806	1	DYNLRB1
4269	1	MLX
1178	1	PTMA
3407	1	UFC1
4314	1	RACK1
3586	1	ACTL6B
3844	1	STAU1
7500	1	BMPR2
3181	1	SH3GLB1
3836	1	LNPEP
6687	1	GPD2
14037	1	ABHD13
1045	1	RHOQ
12167	1	ATP13A3
14833	1	HNRNPR
1863	1	TMEM120B
5555	1	CXorf40B
13133	1	CIRBP
4532	1	MAEA
7137	1	P4HA2
8320	1	TIGD5
12537	1	OCC1
9067	1	RAB8A
1927	1	RMND1
2709	1	ATP23
3243	1	C1orf109
7737	1	GET4
415	1	TBC1D7
1268	1	BLZF1
4614	1	ZIM2
7567	1	C19orf53
7739	1	CORO1B
12043	1	GRINA
2826	1	TYMSOS
5598	1	KHDRBS2
1694	1	ADAMTSL4
2627	1	ZFHX2
4595	1	VPS51
7270	1	C10orf76
849	1	YIPF5
1805	1	ARFGAP3
3557	1	ASF1A
4142	1	CHAF1B
4585	1	CDIN1
8467	1	ASF1B
1103	1	DHPS
2228	1	ZNRD1
6642	1	TMEM141
7126	1	PPCDC
12624	1	SRP72
4647	1	LCN1
6194	1	LMBR1L
11197	1	CACHD1
5742	1	CIZ1
8209	1	EIF4EBP3
5868	1	C16orf72
6867	1	ELF1
8220	1	SPOP
11529	1	C11orf58
1819	1	RABIF
3779	1	ZNF593
6540	1	PFAS
7197	1	EIF5
2457	1	SLC38A4
3277	1	MTDH
13671	1	SGF29
11585	1	PYGM
3867	1	SAMM50
3635	1	RABGAP1L
9114	1	APPBP2
10115	1	C6orf226
10630	1	ZCCHC12
9300	1	ASCC2
6192	1	TLE5
216	1	CREBL2
461	1	STRN
8811	1	SNX30
4635	1	SCRIB
4911	1	ZNF563
8662	1	CRHR1
12715	1	FRMPD1
14685	1	LPAR2
5813	1	STK40
13568	1	DET1
452	1	EIF4EBP2
10012	1	MFN1
5227	1	STAM
59	1	PPP1CB
3807	1	TACC2
4789	1	BORCS6
10334	1	SHPRH
10739	1	BORCS7
1727	1	GOLPH3
4079	1	RHOBTB2
4092	1	P2RY8
6774	1	DUSP14
557	1	CCNG1
8427	1	XRCC6
10375	1	ARAF
3145	1	CLTC
8501	1	ACSL4
2524	1	BRMS1
12598	1	PMPCB
6471	1	SHPK
13858	1	RINT1
14322	1	FAM136A
5905	1	COPG2
6731	1	SIRT1
6379	1	KATNA1
9384	1	ARHGAP39
3811	1	GIPC1
9598	1	DNAJB12
9907	1	C1orf43
6272	1	STRAP
6292	1	TOMM70
207	1	ELMO3
10119	1	TUFM
1935	1	SLC25A1
5973	1	ADAM15
3228	1	SDF4
4986	1	RUVBL2
11002	1	OST4
55	1	ZNF410
3109	1	MEOX1
14394	1	VHL
9945	1	EIF2AK1
8547	1	ZNF600
9021	1	MAPK6
8727	1	STK16
1166	1	GSPT1
7945	1	UCK2
12667	1	HEATR1
12174	1	USP7
2678	1	RBMX
8191	1	EGLN1
2488	1	THYN1
2759	1	SETDB2
3904	1	DNALI1
6902	1	PPWD1
8490	1	SLC25A14
13169	1	GANC
11078	1	COPS6
5920	1	GPI
12171	1	SLC25A46
12236	1	DHX40
8881	1	ADIG
10015	1	RIOK2
12006	1	ROCK2
12473	1	GOLGA5
813	1	NES
6859	1	EGR1
11500	1	DNAH12
14923	1	SLC9A3R2
9123	1	DECR1
14064	1	TDRD3
6071	1	TAGLN
7257	1	YKT6
5143	1	C1QBP
8583	1	ATG3
6590	1	EPB41L5
9273	1	ERBIN
1123	1	SNX9
9226	1	HECA
10696	1	PRKCI
9262	1	EPPK1
424	1	PPP1R3F
2044	1	SND1
2054	1	PTGER4
4558	1	ADPRHL1
12604	1	FEM1A
13317	1	ZNF337
1072	1	FXR1
3305	1	CECR2
12611	1	PLCXD1
12298	1	CCDC124
9154	1	DNAJA3
7430	1	DVL3
9887	1	CCN1
11108	1	SMPD2
3714	1	IDH3A
4886	1	SELENOI
6388	1	USP31
15259	1	PROSER1
13463	1	MPST
1870	1	TMOD3
7314	1	AZI2
5104	1	CHP1
13879	1	PIAS1
9838	1	FOXO6
12133	1	FOXO3
3914	1	TGIF2LY
13983	1	MBIP
14840	1	ARIH1
4327	1	ZFP82
13990	1	LUZP2
14151	1	CBX5
4213	1	XRCC5
1800	1	GK5
3332	1	VAMP4
5092	1	CDH8
7591	1	FAM76A
13331	1	EXOG
8041	1	INPP5K
3606	1	BNIP2
2331	1	PRKAB2
371	1	SPRTN
3218	1	H2BC12
854	1	COX7A1
8685	1	KLF11
13695	1	ZBED1
13900	1	CSTF1
8592	1	GABARAPL2
1701	1	TROVE2
3570	1	DNASE1
6845	1	PKN1
15189	1	PHB
2220	1	USP15
5897	1	TOMM20
11620	1	AP2A1
11433	1	NF2
3193	1	CAMKMT
4569	1	PPM1B
40	1	SDHB
6113	1	TNS2
8065	1	SAC3D1
9521	1	ANKRD40
9684	1	SLC25A48
11489	1	COX6B2
13009	1	PRSS33
5211	1	NSMAF
9586	1	MCM2
12640	1	KRT32
11295	1	EIF3I
1894	1	ATXN1L
3099	1	SHISA2
3597	1	CHMP1B
7810	1	VPS4B
6674	1	METTL18
7848	1	PRICKLE3
8708	1	HIC2
13151	1	PRDM10
9212	1	CDKAL1
12854	1	TINAG
14515	1	NUDT6
14851	1	TYW3
12739	1	ACP1
4198	1	DDX10
12615	1	COPZ1
10112	1	CCT2
11680	1	EIF3D
4366	1	EIF3B
2847	1	AP1M2
15087	1	REXO4
14046	1	STARD13
6063	1	MBNL1
3377	1	EZR
1403	1	TBR1
4168	1	EIF3J
12266	1	CSNK1A1
153	1	DNAJC7
5949	1	CTDSP1
5693	1	GPR107
15163	1	SERINC3
1041	1	CXXC1
2959	1	PHYHIPL
3630	1	IFI44L
4030	1	PIR
13129	1	HSPE1
10320	1	PCBP1
765	1	BRAP
13420	1	ACTR2
7243	1	EXOC3
2587	1	PGAM1
5371	1	DHX8
11707	1	APMAP
837	1	MRPS22
2465	1	NECAP1
256	1	FARS2
3490	1	ESYT3
5096	1	ACSF2
10846	1	DAXX
12552	1	TMEM256
554	1	PHLPP1
14119	1	PLEKHA5
9334	1	CLTB
1550	1	STRN4
4577	1	PCOLCE2
5360	1	YPEL1
8861	1	ALPG
9821	1	STRN3
10950	1	KIF20B
11824	1	HOXC8
11911	1	RNF113A
5352	1	TWF1
315	1	SP1
1341	1	IL11
3473	1	IL6ST
4095	1	TATDN3
10616	1	CFAP53
5575	1	RBM39
7793	1	FAM200A
7010	1	TRIM31
14956	1	CALCOCO2
3327	1	PRMT5
8238	1	PHTF1
14413	1	UBP1
8945	1	PKP4
5440	1	SEC24B
624	1	EIF3L
10985	1	CLTA
12476	1	NUMA1
662	1	LGALS8
3897	1	NXPE1
8012	1	NEK7
10483	1	PABIR3
8765	1	LIMS1
1030	1	DLX4
2529	1	SMAD2
4769	1	RHEBL1
7452	1	LSM3
8411	1	GLMN
10046	1	FSCN3
9716	1	CCDC6
210	1	KLHL31
7851	1	MYLK4
11660	1	CDC37
1362	1	TBC1D23
9338	1	NLRC3
5	1	UHMK1
13322	1	NABP2
12548	1	TRUB2
7539	1	IFT57
2515	1	PTK6
4230	1	WWP2
1689	1	ADARB1
11118	1	SHC2
6349	1	MRPL44
1150	1	EDRF1
8621	1	TMEM266
10321	1	USP46
14072	1	WDR20
14500	1	THUMPD3
5172	1	RFPL2
8125	1	HAND1
8649	1	DMWD
1557	1	SOX7
9531	1	APBB2
12333	1	C7orf31
14284	1	SULT4A1
1757	1	ZDHHC17
7056	1	USP38
5401	1	CDK8
11590	1	KRT6B
14294	1	KRT6A
336	1	MYO5C
525	1	PAQR6
13441	1	RNF144A
12946	1	MRPS2
291	1	TNFAIP8
7671	1	OXR1
8647	1	FBXL12
9411	1	JAK1
13747	1	PGK1
751	1	UBQLN1
4504	1	PLAAT1
10059	1	GABRA2
702	1	PARD6G
5008	1	MYLPF
6217	1	SMPDL3A
13130	1	PTPA
13462	1	BRINP1
12832	1	TST
635	1	SPRY1
8142	1	IL3RA
2526	1	PLPP6
10662	1	CUL5
4982	1	HMGA1
6842	1	ARHGAP28
10798	1	SLC25A5
9227	1	PCSK5
12635	1	PCSK6
947	1	NBAS
13078	1	TTC37
11416	1	FECH
10324	1	MRPS34
5651	1	HNRNPAB
7541	1	GOLGA7
10756	1	CCT3
2998	1	RAB11A
12122	1	EIF3E
7261	1	SAP30
8227	1	MXD1
10583	1	ARID4A
10672	1	ZNF704
1370	1	RPUSD2
8464	1	GPR156
8753	1	ALDH8A1
9347	1	ZNF564
11969	1	SPATA8
13120	1	COG1
2636	1	SMG6
11211	1	HAO2
1631	1	CDC5L
4383	1	PSTPIP2
1767	1	HOXA5
6003	1	BCL2L14
8068	1	SDE2
3584	1	EIF4E2
3928	1	ELOF1
10361	1	PABPC4
8745	1	RRN3
177	1	BAK1
5010	1	GPS1
297	1	TP53BP2
2703	1	EIF3G
67	1	ELP5
7741	1	ATP13A1
9495	1	NMT1
15129	1	E2F2
219	1	AVPR1A
6046	1	AVP
7801	1	AVPR1B
4715	1	WDR18
5303	1	FOXQ1
2800	1	AAR2
6385	1	GAS2L1
6895	1	GSTM3
14594	1	GNB1L
4524	1	NEPRO
1068	1	ZNF275
726	1	PRRC2B
9402	1	DENND4C
14276	1	ATP5F1
9808	1	MRPS25
8658	1	BBX
3105	1	RPS19BP1
3409	1	MBD2
7837	1	OXTR
1381	1	MLLT1
6365	1	MGMT
14914	1	ARF5
6288	1	EXOC5
4364	1	ZFYVE9
10707	1	UBXN6
12381	1	UBXN10
11973	1	CCDC112
3604	1	STK24
9120	1	STRIP2
6520	1	KLHL8
14417	1	NUBP1
15184	1	JTB
6685	1	TAX1BP1
5540	1	PPP4R3B
7594	1	TENT4B
11667	1	ZBTB41
14579	1	ZBTB44
1272	1	SSC4D
4820	1	RSKR
5559	1	MGAT5B
9626	1	GANAB
1544	1	RNF13
9407	1	DARS1
8347	1	URB1
14172	1	UTP25
1541	1	SPATA24
2307	1	GPX7
4646	1	THNSL1
6577	1	YBEY
11227	1	BDH1
11887	1	TMPRSS5
10981	1	TPGS1
8312	1	FAM53B
10781	1	TMEM248
7749	1	PDS5A
13017	1	GIT1
7912	1	ESS2
15246	1	SETDB1
5408	1	TBC1D22A
3158	1	PTGES2
11570	1	RABGGTA
6748	1	CCT7
13255	1	TGOLN2
11437	1	MMP25
12479	1	CD177
13262	1	KIAA0319L
7655	1	ETFA
7647	1	ZNF324B
12899	1	UTP15
14790	1	SPIN3
1303	1	SRFBP1
6201	1	COX7C
7466	1	FBL
6980	1	RNF157
579	1	OTUD6A
6252	1	SERF1A
11246	1	TCHP
12779	1	SERF1B
4618	1	MDGA1
5254	1	UNC5D
12249	1	STK25
296	1	GAR1
3935	1	SLCO1B7
339	1	FEZF2
1890	1	SLC25A43
11391	1	ENAH
8687	1	FOXK1
10167	1	UBA2
8644	1	PPP1R12A
3762	1	FNTA
362	1	SRPK3
89	1	KAZALD1
398	1	WNT9B
2600	1	FOXD1
5169	1	WNT11
14986	1	BAG6
14527	1	TPI1
2202	1	IL9R
7484	1	UBE4A
180	1	XPO5
6679	1	ITGB1BP2
8631	1	PDCD2L
15215	1	USP11
13603	1	CERS2
2785	1	MRPL51
5065	1	ZZEF1
8702	1	CHCHD3
10166	1	KIAA2012
10340	1	STAG2
14959	1	NLRP12
4494	1	MID2
11959	1	RLN1
6534	1	AP3B1
11648	1	PSG3
13051	1	CCDC85C
15223	1	PSG9
1167	1	STIP1
11090	1	KLHL34
11324	1	PNPLA5
14987	1	NOX5
12459	1	MAP3K3
272	1	CBY1
8462	1	GSTK1
13280	1	MAP3K2
3036	1	SLC9A8
5456	1	POLRMT
547	1	AHRR
4072	1	ARNT
1759	1	RALY
11563	1	PTTG1IP
11610	1	PRR13
3263	1	INIP
3375	1	BPIFA1
3828	1	ALKBH4
8876	1	KIR2DL4
1634	1	KLF2
4153	1	ZNF740
5974	1	IL32
13375	1	NQO2
15131	1	ZNF599
3212	1	ECHDC3
15085	1	CPT2
6489	1	LMO7
1396	1	ALLC
4511	1	SIDT1
5643	1	CPNE9
8087	1	NEK4
8872	1	ALPK2
1444	1	TMEM87A
2679	1	LRRTM2
6988	1	DCAF4
82	1	MMP26
957	1	PTPRK
1232	1	SAP30BP
1400	1	YPEL3
4705	1	SETD7
3613	1	KLK14
5194	1	SLC35F6
5122	1	PAXIP1
5468	1	PGGHG
9223	1	DPP9
14960	1	UBE2G1
4506	1	OBSCN
8968	1	TDP2
12789	1	ZNF383
14829	1	YPEL5
4944	1	PRKCSH
5835	1	GBA3
7026	1	MOSPD2
9005	1	HPDL
13031	1	TOR1AIP1
10133	1	SLC27A4
3556	1	NRBP1
5790	1	UBE2K
1043	1	MRPS35
10475	1	MYCBP2
2482	1	SETD1B
14206	1	NOC3L
14601	1	SLU7
8711	1	SMC5
1902	1	MYL6
9758	1	AHCYL1
12707	1	CASC3
3619	1	HPSE2
12097	1	SOX17
13156	1	CHRM3
14804	1	PIGT
14636	1	NRDE2
8575	1	DNASE1L1
8214	1	GPANK1
13953	1	MORF4L1
4551	1	DAP3
8222	1	ACBD3
5159	1	MRPS5
12434	1	CLUAP1
11264	1	KRT4
11779	1	KEAP1
12375	1	GCA
10807	1	COPA
8351	1	AP1M1
5978	1	RNPS1
15007	1	EIF3F
10173	1	PRKAB1
997	1	SCML1
4098	1	CBWD5
7259	1	CDADC1
12539	1	UHRF1BP1L
6211	1	CMTM5
10148	1	SMCO2
8450	1	ALG5
6686	1	ZBTB7B
6376	1	RMDN2
14668	1	VAPA
156	1	MOCOS
1662	1	HSD17B8
9498	1	NUDCD1
2408	1	SESTD1
9567	1	HYAL4
13117	1	LEPROT
4423	1	SSB
5879	1	MAGED1
12046	1	NEDD8
644	1	LRFN3
11783	1	IRF2BP1
12914	1	LSM10
13951	1	LRRC61
14185	1	RPP25
126	1	CAVIN3
11785	1	TIMM8A
7983	1	TRAF3IP2
3808	1	POLL
10293	1	RNF187
15175	1	TBL3
7267	1	DDX23
9721	1	MARK2
10144	1	MYO1C
12179	1	SRSF10
6104	1	MTERF3
3919	1	GRK6
5928	1	MIS18BP1
15199	1	RECQL
10647	1	HERC1
14485	1	ZNF571
5922	1	TFB2M
7910	1	DNM1L
11032	1	MMGT1
5886	1	CAPN13
6057	1	PPP1R10
13339	1	ATMIN
6164	1	EEA1
13079	1	GMFB
397	1	NSD3
4674	1	EMC7
10535	1	GLYCAM1
10545	1	PTPRU
4962	1	SLC25A6
6977	1	PLD2
4114	1	AIMP2
3231	1	GSR
3574	1	UMPS
5891	1	CCDC87
7618	1	MEPCE
13362	1	MTCH1
12918	1	IFT46
10263	1	RAB35
3442	1	ZMYND8
7290	1	UBE2L3
5608	1	PTPRA
12093	1	COX5B
10032	1	LANCL2
14113	1	VRK2
571	1	ARHGEF12
5898	1	KDELR1
10077	1	TSR2
14814	1	MRPS16
1570	1	PSKH2
9478	1	RABGGTB
5739	1	DNAJA1
8497	1	ASB5
11773	1	CKB
9111	1	PATL1
10314	1	UBLCP1
14292	1	WDR47
9958	1	ARID2
11784	1	DLST
1433	1	RAB5A
13947	1	MCRIP1
1259	1	CTBS
7759	1	NDFIP2
2719	1	CALCB
6659	1	GINM1
8016	1	TUBA1B
14919	1	RBBP6
12909	1	TIAL1
8686	1	SRGAP3
15141	1	PELO
10516	1	TRIP12
4026	1	NAT10
6110	1	DOK3
12957	1	EMC4
4964	1	PPP2R3A
14121	1	FARSA
9255	1	VCAM1
14482	1	CPSF3
6277	1	BSG
718	1	SNRPF
12290	1	TMEM127
13752	1	SULT1C3
13239	1	DNAJC19
11436	1	NGLY1
4119	1	SNIP1
11233	1	DERA
10346	1	SENP8
10747	1	CUL2
11528	1	MTURN
12962	1	ZFR
14316	1	TMEM115
7955	1	KLHL20
5055	1	MIER1
11884	1	LSM1
597	1	TXN2
7501	1	PDS5B
10737	1	PARD3
13673	1	GOT2
7280	1	NSMCE2
1482	1	FOXJ2
2598	1	DNTT
4515	1	DNTTIP1
1809	1	TNPO1
3169	1	ZNF598
13640	1	FAM178B
1002	1	SHARPIN
12932	1	LIPF
1173	1	BAHD1
9674	1	TRAFD1
12245	1	AGTPBP1
11872	1	RAB40C
3402	1	NIPSNAP1
11358	1	USP33
2745	1	FAIM
6241	1	NASP
13312	1	COPS7A
64	1	HOMER1
7383	1	NAGLU
7556	1	NUB1
8707	1	EBAG9
4310	1	FAM133B
11924	1	SYNCRIP
7328	1	EEF1A1
12886	1	PTPRCAP
5236	1	RAB22A
11577	1	STX12
3654	1	SHLD1
4113	1	QARS1
8684	1	HNRNPH2
9777	1	G3BP1
1891	1	SSH2
4660	1	MSMO1
4802	1	PBXIP1
9494	1	P2RX5
5653	1	DNAJC8
1485	1	C19orf67
1726	1	PDZK1
14863	1	TRIM45
3152	1	WDFY3
1488	1	DCAF10
13068	1	RBM12
13047	1	MED28
7540	1	PLD3
9389	1	EXOC1
13502	1	ADK
3716	1	UNC93B1
4795	1	GDE1
7796	1	TET1
14862	1	HNRNPD
15029	1	EML5
1008	1	PDE8A
10405	1	DPH2
10248	1	PDCD6IP
9492	1	TRMO
10581	1	FAM104A
10134	1	RRAS2
7980	1	BRPF3
7479	1	MAT2A
15118	1	USP28
30	1	CTSG
2711	1	KLK2
3940	1	CMA1
8976	1	IGFBP3
13601	1	KLK3
8080	1	SMAD1
2727	1	SPRY2
1465	1	MTX2
699	1	XRN1
7229	1	ATP1A1
7938	1	EHF
3290	1	FASN
15179	1	TTF1
294	1	DCP1B
11021	1	ARL3
13834	1	SWI5
386	1	ABCC6
5076	1	ZNF205
12945	1	ALDH3A2
1443	1	MCAT
649	1	PCGF6
8217	1	HNRNPF
2177	1	VPS41
11079	1	ZNF689
13205	1	CHAF1A
11703	1	UBE3C
6544	1	FAM117B
9569	1	GC
5099	1	ANKRD17
4131	1	TSN
1865	1	STAG1
4615	1	PIAS2
4295	1	PPP5C
12232	1	UACA
15052	1	COPS4
3761	1	STX5
9751	1	PAPSS1
15104	1	CBS
1846	1	SLC35B3
3448	1	TMEM131
4359	1	TCAIM
1159	1	RNF6
1442	1	CDIPT
3471	1	ANKRD2
15065	1	YBX1
170	1	GRAMD2B
5288	1	ABO
13830	1	GOLM2
1344	1	GADD45A
1446	1	ZBTB4
950	1	MARCHF1
7860	1	ZRANB2
13427	1	FBXO45
9911	1	CISD1
12447	1	UGDH
7657	1	GSTZ1
388	1	RAB6A
15210	1	ALKBH3
10073	1	COPB1
811	1	RAB6B
2731	1	SMYD1
15039	1	SPSB3
11632	1	PES1
792	1	CCHCR1
14801	1	TMSB4X
4745	1	RAPGEF2
8717	1	CDC123
9551	1	RSBN1
5183	1	GCLM
9036	1	USP24
8346	1	NHLH1
9798	1	AKAP10
11253	1	PTPN18
6950	1	MACIR
12586	1	NUSAP1
515	1	BPIFA2
1532	1	FRMD1
1760	1	CST4
4077	1	RHOBTB1
9112	1	PIN4
12556	1	BPIFB2
13062	1	KCNG4
107	1	IFNL2
212	1	LSM8
11013	1	ATG10
12659	1	IFNLR1
14327	1	IFNL1
5472	1	EXT2
1672	1	GBE1
1323	1	CTIF
11232	1	INTS6
14557	1	INTS2
7343	1	C19orf47
9656	1	EMC2
8954	1	RGS17
2188	1	NPTN
9069	1	CNN2
3985	1	SIRT3
13807	1	EEF1E1
505	1	EXOC8
13706	1	EXOC2
1632	1	ALYREF
9975	1	SMARCAD1
5116	1	SEPT7
6815	1	CTNND1
9510	1	EFR3A
3629	1	CREB5
14409	1	NPAT
14298	1	EPC2
13466	1	SLC41A3
